h-earthsys-u0m0s0	지구 탄생과 생동하는 지구 > 지구의 탄생과 구성 물질 > 지구와 지구시스템의 형성	태양계와 원시 지구의 형성 과정 이해 | 지구 시스템 구성 권역과 상호작용 분석 | 지권·수권·기권·생물권의 물질 순환 해석 | 지구 시스템 탄소 순환 경로 해석 | 지구 시스템 에너지 근원과 이동 분석
h-earthsys-u0m0s1	지구 탄생과 생동하는 지구 > 지구의 탄생과 구성 물질 > 지구 구성 물질과 광물·암석	규산염 광물의 결합 구조와 분류 이해 | 조암 광물의 물리·화학적 성질 비교 | 화성암·퇴적암·변성암 생성 과정 구분 | 암석의 순환 과정 자료 해석 | 편광 현미경 관찰 자료로 암석 식별
h-earthsys-u0m1s0	지구 탄생과 생동하는 지구 > 지권의 변화와 판 구조 운동 > 판 구조론과 지권의 변동	지구 내부 구조와 물성 층상 구조 이해 | 판의 경계 유형과 지질 활동 비교 | 판 구조 운동과 열류량 분석 | 맨틀 대류와 플룸 구조론 해석 | 고지자기와 대륙 이동 복원 자료 해석 | 판의 이동 속도와 방향 계산
h-earthsys-u0m1s1	지구 탄생과 생동하는 지구 > 지권의 변화와 판 구조 운동 > 지구 내부 에너지와 지질 활동	지구 내부 열의 근원과 지온 상승률 계산 | 화산 활동의 유형과 마그마 성질 분석 | 지진파 종류와 전파 특성 이해 | 진앙·진원 결정과 주시 곡선 해석 | 지진 규모와 진도 자료 비교
h-earthsys-u0m2s0	지구 탄생과 생동하는 지구 > 지질 시대와 지구환경 변화 > 지질 시대와 화석	지사 해석의 법칙 적용 | 상대 연령과 지층 선후 관계 판정 | 방사성 동위원소 절대 연령 계산 | 표준 화석과 시상 화석 활용 해석 | 지질 시대 구분과 생물 변천 분석
h-earthsys-u0m2s1	지구 탄생과 생동하는 지구 > 지질 시대와 지구환경 변화 > 지구환경의 변천	대기와 해양 조성의 진화 과정 이해 | 고기후 변화 요인과 증거 자료 해석 | 밀란코비치 주기와 빙하기 분석 | 지구 시스템 상호작용과 환경 변화 응용
h-earthsys-u1m0s0	해수의 운동 > 해수를 움직이는 힘과 해류 > 해수에 작용하는 힘	수압 경도력의 발생 원리 이해 | 전향력의 크기와 방향 분석 | 정역학 평형과 수압 계산 | 마찰력과 에크만 수송 해석 | 해수의 밀도와 수온·염분 관계 계산
h-earthsys-u1m0s1	해수의 운동 > 해수를 움직이는 힘과 해류 > 지형류와 해수의 순환	지형류 평형과 유속 계산 | 표층 순환의 형성과 해류 분포 분석 | 심층 순환과 열염 순환 자료 해석 | 수온·염분도(T-S도) 해석 | 용승과 침강 해역의 특징 비교
h-earthsys-u1m1s0	해수의 운동 > 해파와 조석 > 해파의 발생과 전파	해파의 요소와 파장·주기 계산 | 심해파와 천해파의 속도 계산 | 파랑의 굴절과 에너지 집중 분석 | 쓰나미의 발생과 전파 특성 해석
h-earthsys-u1m1s1	해수의 운동 > 해파와 조석 > 조석의 발생과 변화	기조력의 발생 원리 이해 | 사리와 조금의 발생 조건 분석 | 조석 곡선과 조차 자료 해석 | 조류와 조석 현상의 응용 분석
h-earthsys-u2m0s0	강수 과정과 대기의 운동 > 지구 열수지와 강수 과정 > 지구의 열수지와 온실 효과	복사 평형과 지구 평균 온도 계산 | 위도별 에너지 수지와 열수송 분석 | 온실 효과와 지구 열수지 자료 해석 | 태양 복사와 지구 복사 스펙트럼 비교
h-earthsys-u2m0s1	강수 과정과 대기의 운동 > 지구 열수지와 강수 과정 > 대기의 안정도와 강수 과정	건조·습윤 단열 감률과 기온 계산 | 대기 안정도 판정과 연직 운동 분석 | 구름의 생성과 상승 응결 고도 계산 | 빙정설과 병합설에 의한 강수 과정 이해
h-earthsys-u2m1s0	강수 과정과 대기의 운동 > 대기의 운동과 순환 > 대기에 작용하는 힘과 바람	기압 경도력의 크기와 방향 계산 | 지균풍의 발생 원리와 풍속 계산 | 경도풍과 지상풍의 힘의 평형 분석 | 일기도상 바람 방향과 세기 해석
h-earthsys-u2m1s1	강수 과정과 대기의 운동 > 대기의 운동과 순환 > 대기 대순환과 편서풍 파동	대기 대순환 3세포 모형 이해 | 위도별 순환과 지상 기압대 분석 | 편서풍 파동과 행성파 발달 해석 | 제트류와 고·저기압 발달 관계 분석 | 대기 대순환과 해양 순환의 상호작용 응용
