h-climate-u0m0s0	기후와 환경생태의 특성 > 기후의 이해 > 기후 시스템	기후 시스템 구성 요소 분석 | 기후와 날씨 개념 구분 | 기후 형성 요인 자료 해석 | 기후대 분포 사례 분석
h-climate-u0m0s1	기후와 환경생태의 특성 > 기후의 이해 > 기후와 에너지 균형	지구 복사 평형 원리 설명 | 온실효과 자료 해석 | 탄소 순환과 기후 관계 분석
h-climate-u0m1s0	기후와 환경생태의 특성 > 환경생태와 상호작용 > 생태계와 생물다양성	생태계 구성과 상호작용 분석 | 생물다양성 의미 평가 | 생태계 서비스 사례 분석
h-climate-u0m1s1	기후와 환경생태의 특성 > 환경생태와 상호작용 > 기후와 생태계의 상호작용	기후와 생물 분포 관계 자료 해석 | 물질 순환과 생태계 분석 | 기후-생태 상호작용 사례 분석
h-climate-u1m0s0	기후위기와 환경생태 변화 > 기후변화의 원인과 양상 > 기후변화의 원인	기후변화 원인 자료 해석 | 자연적·인위적 요인 비교 | 온실가스 배출 자료 분석 | 기후변화 증거 해석
h-climate-u1m0s1	기후위기와 환경생태 변화 > 기후변화의 원인과 양상 > 기후위기의 양상	지구온난화 지표 자료 해석 | 해수면 상승 영향 분석 | 이상기후 사례 분석
h-climate-u1m1s0	기후위기와 환경생태 변화 > 기후위기와 생태계 변화 > 생태계 변화와 생물다양성 감소	기후변화와 생물다양성 감소 사례 분석 | 서식지 변화 자료 해석 | 멸종위기종 사례 평가
h-climate-u1m1s1	기후위기와 환경생태 변화 > 기후위기와 생태계 변화 > 기후위기와 인간 사회	기후위기와 식량·물 문제 분석 | 기후난민·건강 영향 평가 | 기후위기 사회 불평등 논술
h-climate-u2m0s0	기후위기에 대응하는 우리의 노력 > 기후위기 완화와 적응 > 탄소중립과 에너지 전환	탄소중립 개념 설명 | 재생에너지 사례 분석 | 탄소중립 정책 평가 | 에너지 전환 시나리오 평가
h-climate-u2m0s1	기후위기에 대응하는 우리의 노력 > 기후위기 완화와 적응 > 기후변화 적응과 생태계 보전	기후변화 적응 전략 분석 | 생태계 복원 사례 분석 | 생물다양성 보전 방안 평가
h-climate-u2m1s0	기후위기에 대응하는 우리의 노력 > 지속가능한 사회를 위한 실천 > 국제사회와 기후 거버넌스	국제 기후협약 사례 분석 | 기후 정책 국가 비교 | 기후 정의 쟁점 논술
h-climate-u2m1s1	기후위기에 대응하는 우리의 노력 > 지속가능한 사회를 위한 실천 > 지속가능한 삶과 시민 참여	지속가능발전목표 사례 분석 | 개인·공동체 실천 방안 제안 | 기후 시민행동 평가
