h-mech-u0m0s0	시공간과 운동 > 힘과 평형 > 힘의 평형과 돌림힘	알짜힘과 힘의 평형 판단 | 돌림힘 크기·방향 계산 | 물체의 평형 조건 적용 | 구조물의 안정성 분석 | 무게중심과 안정성 판단
h-mech-u0m1s0	시공간과 운동 > 뉴턴 운동 법칙과 여러 가지 운동 > 등가속도 직선 운동	등가속도 운동 그래프 해석 | 등가속도 운동 공식 계산 | 뉴턴 운동 법칙 적용 | 자유 낙하·연직 운동 분석 | 교통안전과 정지 거리 계산
h-mech-u0m1s1	시공간과 운동 > 뉴턴 운동 법칙과 여러 가지 운동 > 포물선 운동과 원운동	포물선 운동 성분 분해 | 수평·비스듬히 던진 물체 분석 | 등속 원운동 구심력 계산 | 원운동 주기·각속도 계산
h-mech-u0m2s0	시공간과 운동 > 운동량과 역학적 에너지 > 운동량 보존	운동량과 충격량 관계 계산 | 충돌 전후 운동량 보존 적용 | 탄성·비탄성 충돌 구분 | 힘-시간 그래프로 충격량 해석
h-mech-u0m2s1	시공간과 운동 > 운동량과 역학적 에너지 > 일과 역학적 에너지	일·운동 에너지 정리 계산 | 역학적 에너지 보존 적용 | 힘-변위 그래프로 일 해석 | 보존력과 퍼텐셜 에너지 분석 | 마찰에 의한 에너지 손실 계산
h-mech-u0m3s0	시공간과 운동 > 중력장과 천체 운동 > 만유인력과 행성 운동	만유인력 법칙 계산 | 케플러 법칙 적용 | 행성의 궤도 운동 분석 | 인공위성의 속력·주기 계산 | 중력장에서 역학적 에너지 분석
h-mech-u0m4s0	시공간과 운동 > 특수 상대성 이론 > 시간 팽창과 길이 수축	광속 불변 원리 이해 | 시간 팽창 계산 | 길이 수축 계산 | 동시성의 상대성 해석 | 질량-에너지 등가 계산
h-mech-u0m5s0	시공간과 운동 > 일반 상대성 이론 > 중력과 휘어진 시공간	등가 원리 이해 | 중력에 의한 시공간 휘어짐 해석 | 중력 렌즈·중력파 현상 이해 | 중력에 의한 시간 지연 분석
h-mech-u1m0s0	열과 에너지 > 열과 온도 > 기체의 온도와 압력	이상 기체 상태 방정식 계산 | 온도와 분자 운동 관계 이해 | 기체 압력의 발생 원인 분석 | 내부 에너지와 온도 관계 계산
h-mech-u1m1s0	열과 에너지 > 열역학 법칙 > 열역학 제1법칙	열역학 제1법칙 계산 | 기체가 한 일 계산 | 등압·등적·등온·단열 과정 분석 | 압력-부피 그래프 해석
h-mech-u1m1s1	열과 에너지 > 열역학 법칙 > 열역학 제2법칙과 열기관	열기관의 열효율 계산 | 열역학 제2법칙 이해 | 엔트로피 증가 해석 | 카르노 기관 분석 | 가역·비가역 과정 판단
h-mech-u2m0s0	탄성파와 소리 > 파동의 성질 > 파동의 표현과 전파	파장·진동수·속력 계산 | 횡파와 종파 구분 | 파동의 변위 그래프 해석 | 매질을 통한 에너지 전파 이해
h-mech-u2m0s1	탄성파와 소리 > 파동의 성질 > 파동의 반사와 굴절	파동의 반사·투과 분석 | 굴절 법칙 계산 | 매질에 따른 속력 변화 분석 | 전반사 조건 판단
h-mech-u2m1s0	탄성파와 소리 > 파동의 중첩과 간섭 > 중첩과 정상파	파동의 중첩 원리 적용 | 보강·상쇄 간섭 판단 | 정상파 형성 조건 분석 | 마디·배 위치 계산
h-mech-u2m2s0	탄성파와 소리 > 소리 > 음파의 간섭과 도플러 효과	소리의 간섭과 맥놀이 계산 | 도플러 효과 진동수 계산 | 음원·관찰자 운동 분석
h-mech-u2m2s1	탄성파와 소리 > 소리 > 공명과 악기의 원리	현의 공명 진동수 계산 | 관의 공명 분석 | 악기의 소리 발생 원리 이해
