h-convsci-u0m0s0	융합과학 탐구의 이해 > 융합과학 탐구의 특성 > 융합과학 탐구의 이해	융합과학 탐구 특성 분석 | 융합과 학문 통합 사례 분석 | 융합과학 탐구 필요성 논술
h-convsci-u0m0s1	융합과학 탐구의 이해 > 융합과학 탐구의 특성 > 과학과 사회의 융합 문제	융합적 문제 상황 사례 분석 | 과학기술 사회 쟁점 정의 | 융합 탐구 주제 발굴
h-convsci-u0m1s0	융합과학 탐구의 이해 > 데이터와 디지털 탐구 도구 > 데이터의 이해와 가치	데이터 종류와 특성 분석 | 데이터의 가치 평가 | 데이터 기반 문제 해결 사례 분석
h-convsci-u0m1s1	융합과학 탐구의 이해 > 데이터와 디지털 탐구 도구 > 디지털 탐구 도구 활용	디지털 탐구 도구 활용 사례 분석 | 인공지능 도구 탐구 적용 | 데이터 수집·처리 방법 설계
h-convsci-u1m0s0	융합과학 탐구의 과정 > 탐구 문제 정의와 설계 > 문제 인식과 탐구 설계	융합 탐구 문제 정의와 설계 | 탐구 가설 설정 | 변인 설정과 실험 설계 | 공학적 설계 과정 적용
h-convsci-u1m0s1	융합과학 탐구의 과정 > 탐구 문제 정의와 설계 > 자료 수집과 분석	자료 수집 방법 설계 | 데이터 분석·해석 수행 | 수학·계산적 사고 활용 | 탐구 결과 신뢰성 평가
h-convsci-u1m1s0	융합과학 탐구의 과정 > 탐구 결과의 소통과 윤리 > 탐구 결과의 표현과 소통	탐구 결과 보고서 작성 | 발표·시각화 자료 제작 | 논증과 근거 기반 토론
h-convsci-u1m1s1	융합과학 탐구의 과정 > 탐구 결과의 소통과 윤리 > 탐구 윤리와 협력	연구 윤리 사례 평가 | 데이터·정보 활용 윤리 논술 | 협력적 탐구 과정 평가
h-convsci-u2m0s0	융합과학 탐구의 전망 > 융합과학과 미래 사회 > 첨단 융합과학기술	첨단 융합기술 사례 분석 | 융합 기술 발전 방향 예측 | 미래 유망 융합 분야 탐색
h-convsci-u2m0s1	융합과학 탐구의 전망 > 융합과학과 미래 사회 > 융합적 사고와 창의성	창의적 문제 해결 사례 분석 | 융합적 사고 과정 평가 | 혁신 아이디어 설계
h-convsci-u2m1s0	융합과학 탐구의 전망 > 융합과학 탐구와 진로 > 융합과학과 진로 설계	융합과학 관련 진로 탐색 | 융합 역량과 직업 연계 분석 | 탐구 경험 진로 연계 논술
h-convsci-u2m1s1	융합과학 탐구의 전망 > 융합과학 탐구와 진로 > 지속가능한 미래를 위한 융합 탐구	지속가능 문제 융합 탐구 설계 | 사회문제 해결형 프로젝트 기획 | 미래사회 융합 탐구 방향 제안
