h-chem-u0m0s0	화학의 언어 > 화학과 우리 생활 > 화학과 인류 문명	화학이 인류 생활에 기여한 사례 분석 | 탄소 화합물의 유용성 설명 | 일상 속 화학 반응 구분 | 화학을 이용한 문제 해결 사례 분석
h-chem-u0m1s0	화학의 언어 > 화학식량과 몰 > 화학식량과 몰	원자량·분자량·화학식량 계산 | 몰과 입자 수 변환 계산 | 기체의 몰 부피 계산 | 아보가드로수 적용 문제 해결 | 밀도를 이용한 몰 계산
h-chem-u0m2s0	화학의 언어 > 화학 반응식과 양적 관계 > 화학 반응식	화학 반응식 완성과 계수 맞추기 | 반응식의 양적 관계 계산 | 한계 반응물 판단 | 반응물·생성물 질량 계산
h-chem-u0m3s0	화학의 언어 > 용액의 농도 > 용액의 농도	퍼센트 농도 계산 | 몰 농도 계산 | 용액의 희석과 혼합 계산 | 몰 농도와 퍼센트 농도 변환
h-chem-u1m0s0	물질의 구조와 성질 > 원자의 구조 > 원자를 구성하는 입자	원자의 구성 입자 구분 | 원자 번호와 질량수 계산 | 동위 원소와 평균 원자량 계산 | 원자의 전자 배치 분석 | 원자 모형의 변천 과정 설명
h-chem-u1m1s0	물질의 구조와 성질 > 원소의 주기적 성질 > 주기율표와 원소의 성질	주기율표의 구성 원리 설명 | 금속·비금속·준금속 구분 | 원소의 주기적 성질 비교 | 원자가 전자 수 파악 | 원소 분류의 역사 이해
h-chem-u1m2s0	물질의 구조와 성질 > 화학 결합 > 화학 결합의 종류	이온 결합 형성 과정 분석 | 공유 결합 형성 과정 분석 | 금속 결합과 성질 설명 | 결합의 종류에 따른 물질 성질 비교 | 화학 결합과 전기적 성질 실험 해석
h-chem-u1m3s0	물질의 구조와 성질 > 분자의 구조와 성질 > 분자의 구조와 극성	전기 음성도와 결합의 극성 판단 | 루이스 전자점식 그리기 | 분자의 입체 구조 예측 | 결합각 비교 | 극성·무극성 분자 구분
h-chem-u2m0s0	화학 평형 > 동적 평형과 화학 평형 > 동적 평형	가역 반응과 동적 평형 개념 확인 | 상평형 그래프 해석 | 용해 평형 분석
h-chem-u2m0s1	화학 평형 > 동적 평형과 화학 평형 > 화학 평형과 평형 상수	평형 상수식 세우기와 계산 | 반응 지수와 평형 이동 판단 | 르샤틀리에 원리 적용 | 농도·압력·온도 변화의 영향 분석
h-chem-u2m1s0	화학 평형 > 산 염기 평형 > 물의 자동 이온화와 pH	물의 이온화 상수 적용 계산 | pH와 pOH 계산 | 산·염기 세기 비교 | 이온화도와 이온화 상수 분석
h-chem-u3m0s0	역동적인 화학 반응 > 산과 염기의 반응 > 중화 반응	중화 반응식과 알짜 이온 반응식 작성 | 중화 적정 계산 | 중화 반응의 양적 관계 분석 | 중화 적정 실험 해석 | 지시약과 중화점 판단
h-chem-u3m1s0	역동적인 화학 반응 > 산화 환원 반응 > 산화 환원 반응	산화수 변화로 산화·환원 판단 | 산화 환원 반응식 완성 | 산화제·환원제 구분 | 금속의 반응성 비교 실험 해석 | 산화 환원 반응의 동시성 확인
h-chem-u3m2s0	역동적인 화학 반응 > 화학 반응과 열 > 화학 반응에서의 열 출입	발열·흡열 반응 구분 | 반응열과 온도 변화 계산 | 열의 출입 실험 해석 | 화학 반응의 에너지 활용 사례 분석
