h-chemrxn-u0m0s0	Ⅰ. 산 염기 평형 > 1. 산과 염기 > 브뢴스테드-라우리 산과 염기	아레니우스·브뢴스테드 산 염기 구분 | 짝산-짝염기 관계 파악 | 양쪽성 물질 판단
h-chemrxn-u0m0s1	Ⅰ. 산 염기 평형 > 1. 산과 염기 > 물의 자동 이온화와 pH	물의 이온곱 상수 계산 | pH·pOH 계산 | 수소·수산화 이온 농도 계산 | pH 자료 해석
h-chemrxn-u0m0s2	Ⅰ. 산 염기 평형 > 1. 산과 염기 > 산·염기의 세기와 이온화 상수	이온화 상수로 산·염기 세기 비교 | 약산·약염기 수용액 pH 계산 | 이온화도 계산
h-chemrxn-u0m1s0	Ⅰ. 산 염기 평형 > 2. 중화 적정 곡선 > 중화 반응과 양적 관계	중화 반응 양적 관계 계산 | 중화점 몰수 계산 | 미지 시료 농도 결정
h-chemrxn-u0m1s1	Ⅰ. 산 염기 평형 > 2. 중화 적정 곡선 > 중화 적정 곡선 해석	중화 적정 곡선 해석 | 당량점과 중화점 파악 | 지시약 선택 판단 | 적정 곡선 자료 분석
h-chemrxn-u0m2s0	Ⅰ. 산 염기 평형 > 3. 염의 가수 분해 > 염의 가수 분해	염 수용액의 액성 판단 | 가수 분해와 pH 계산 | 가수 분해 반응식 작성
h-chemrxn-u0m3s0	Ⅰ. 산 염기 평형 > 4. 완충 작용 > 완충 용액	완충 용액의 원리 이해 | 완충 용액 pH 계산 | 생체 완충 작용 해석
h-chemrxn-u1m0s0	Ⅱ. 산화·환원 반응 > 1. 산화·환원 반응 > 산화수와 산화·환원	산화수 결정 | 산화·환원 여부 판단 | 산화제·환원제 구분
h-chemrxn-u1m0s1	Ⅱ. 산화·환원 반응 > 1. 산화·환원 반응 > 산화·환원 반응식 완성	반쪽 반응식 작성 | 산화수법으로 반응식 완성 | 이온-전자법으로 반응식 완성 | 산화·환원 양적 관계 계산
h-chemrxn-u1m1s0	Ⅱ. 산화·환원 반응 > 2. 화학 전지 > 표준 환원 전위와 전지 전위	표준 환원 전위 비교 | 전지 전위 계산 | 자발적 산화·환원 반응 예측
h-chemrxn-u1m1s1	Ⅱ. 산화·환원 반응 > 2. 화학 전지 > 화학 전지의 원리와 종류	화학 전지의 구조 이해 | 전극 반응과 전자 이동 분석 | 실용 전지의 원리 비교
h-chemrxn-u1m2s0	Ⅱ. 산화·환원 반응 > 3. 전기 분해 > 전기 분해의 원리와 양적 관계	전기 분해 전극 반응 예측 | 패러데이 법칙 양적 관계 계산 | 전기량과 석출량 계산 | 전기 분해 자료 해석
h-chemrxn-u1m3s0	Ⅱ. 산화·환원 반응 > 4. 산화·환원 반응과 우리 생활 > 생활 속 산화·환원	생활 속 산화·환원 사례 분석 | 금속의 부식과 방지 이해
h-chemrxn-u2m0s0	Ⅲ. 탄소 화합물과 반응 > 1. 탄소 화합물 > 탄화수소와 이성질체	탄화수소 분류 | 구조 이성질체 판단 | 탄화수소 명명 이해
h-chemrxn-u2m0s1	Ⅲ. 탄소 화합물과 반응 > 1. 탄소 화합물 > 작용기와 분류	작용기에 따른 분류 | 작용기별 성질 비교 | 화합물의 작용기 파악
h-chemrxn-u2m1s0	Ⅲ. 탄소 화합물과 반응 > 2. 탄소 화합물의 반응 > 작용기의 반응	치환·첨가 반응 구분 | 알코올의 산화 반응 이해 | 에스터화 반응 이해 | 작용기 변화 분석
h-chemrxn-u2m2s0	Ⅲ. 탄소 화합물과 반응 > 3. 고분자 > 중합 반응과 고분자	첨가 중합·축합 중합 구분 | 단위체와 중합체 관계 파악 | 고분자 물질의 성질 이해
h-chemrxn-u2m3s0	Ⅲ. 탄소 화합물과 반응 > 4. 탄소 화합물과 과학·기술·사회 > 신물질 합성과 활용	탄소 화합물 활용 사례 분석 | 신소재 합성 원리 이해
