e5-2-u0m0s0	수의 범위와 어림하기 > 수의 범위 > 이상과 이하	이상 | 이하 | 이상, 이하를 수직선에 나타내기 | 이상, 이하인 수의 실생활 문제 해결하기
e5-2-u0m0s1	수의 범위와 어림하기 > 수의 범위 > 초과와 미만	초과 | 미만 | 초과, 미만을 수직선에 나타내기 | 초과, 미만인 수의 실생활 문제 해결하기
e5-2-u0m0s2	수의 범위와 어림하기 > 수의 범위 > 수의 범위를 활용하여 문제 해결하기	수의 범위에 속하는 수 구하기 | 수의 범위를 수직선에 나타내기 | 수의 범위의 실생활 문제 해결하기 | 수의 범위를 이용하여 도형 문제 해결하기 | 수의 범위와 조건을 만족하는 수 구하기 | 수 카드를 이용하여 수의 범위에 알맞은 수 만들기
e5-2-u0m1s0	수의 범위와 어림하기 > 어림하기 > 올림, 버림, 반올림	올림 | 버림 | 반올림 | 수를 어림하기 | 올림, 버림, 반올림의 실생활 문제 해결하기
e5-2-u0m1s1	수의 범위와 어림하기 > 어림하기 > 어림하기를 활용하여 문제 해결하기	어림하여 ◆가 되는 수의 범위 | 어림하여 ◆가 되는 수의 실생활 문제 해결하기 | 수 카드를 이용하여 만든 수를 어림하기 | 여러 가지 조건을 만족하는 수 구하기 | 그래프를 이용한 문제 해결하기
e5-2-u1m0s0	분수의 곱셈 > 분수와 자연수의 곱셈 > (진분수)×(자연수)	(진분수)×(자연수) 알아보기 | (진분수)×(자연수) 실생활 문제 해결하기
e5-2-u1m0s1	분수의 곱셈 > 분수와 자연수의 곱셈 > (대분수)×(자연수)	(대분수)×(자연수) 알아보기 | (대분수)×(자연수) 실생활 문제 해결하기
e5-2-u1m0s2	분수의 곱셈 > 분수와 자연수의 곱셈 > (자연수)×(진분수)	(자연수)×(진분수) 알아보기 | (자연수)×(진분수) 실생활 문제 해결하기
e5-2-u1m0s3	분수의 곱셈 > 분수와 자연수의 곱셈 > (자연수)×(대분수)	(자연수)×(대분수) 알아보기 | (자연수)×(대분수) 실생활 문제 해결하기
e5-2-u1m1s0	분수의 곱셈 > 분수의 곱셈 > (진분수)×(진분수)	(단위분수)×(단위분수) 알아보기 | (단위분수)×(진분수) | (진분수)×(진분수) 알아보기 | (진분수)×(진분수) 실생활 문제 해결하기 | 세 분수의 곱셈 | 세 분수의 곱셈 실생활 문제 해결하기
e5-2-u1m1s1	분수의 곱셈 > 분수의 곱셈 > (대분수)×(대분수)	(대분수)×(대분수) 알아보기 | (대분수)×(대분수) 실생활 문제 해결하기 | 여러 가지 분수의 곱셈 | 여러 가지 분수의 곱셈 문제 해결하기
e5-2-u1m1s2	분수의 곱셈 > 분수의 곱셈 > 분수의 곱셈의 활용	단위 사이의 관계를 이용한 문제 해결하기 | 시간 문제 해결하기 | 도형 문제 해결하기 | 색 테이프 문제 해결하기 | 수직선 문제 해결하기 | 수 카드로 곱셈식 만들기 | 남은 부분 구하기 | 모르는 수 구하기 | 어떤 수 구하여 계산하기 | 분수 만큼의 양을 알 때 처음 양 구하기 | 크기 비교에서 □ 안에 들어갈 수 있는 수 구하기 | 약속에 따라 계산하기
e5-2-u2m0s0	합동과 대칭 > 합동 > 도형의 합동	합동인 도형 알아보기
e5-2-u2m0s1	합동과 대칭 > 합동 > 합동인 도형의 성질	합동인 두 도형에서 대응점, 대응변, 대응각 알아보기 | 대응변의 성질 알아보기(1) | 대응각의 성질 알아보기(1) | 합동인 도형 그리기
e5-2-u2m0s2	합동과 대칭 > 합동 > 합동인 도형의 활용	합동인 도형의 성질 응용하기 | 합동인 도형을 이어 붙였을 때 합동의 성질 응용하기 | 합동인 도형을 겹쳤을 때 합동의 성질 이용하기 | 종이를 접은 경우
e5-2-u2m1s0	합동과 대칭 > 대칭 > 선대칭도형	선대칭도형 알아보기 | 대칭축 알아보기 | 선대칭도형에서 대응점, 대응변, 대응각 알아보기
e5-2-u2m1s1	합동과 대칭 > 대칭 > 선대칭도형의 성질	대응변의 성질 알아보기(2) | 대응각의 성질 알아보기(2) | 대응점끼리 이은 선분과 대칭축 사이의 관계 알아보기 | 선대칭도형 그리기
e5-2-u2m1s2	합동과 대칭 > 대칭 > 선대칭도형의 활용	대응변과 대응각의 성질 응용하기(1) | 대응점끼리 이은 선분과 대칭축 사이의 관계 응용하기 | 일부분이 주어진 선대칭도형에서 성질 응용하기
e5-2-u2m1s3	합동과 대칭 > 대칭 > 점대칭도형	점대칭도형 알아보기 | 대칭의 중심 알아보기 | 점대칭도형에서 대응점, 대응변, 대응각 알아보기
e5-2-u2m1s4	합동과 대칭 > 대칭 > 점대칭도형의 성질	대응변의 성질 알아보기(3) | 대응각의 성질 알아보기(3) | 대응점끼리 이은 선분과 대칭의 중심 사이의 관계 알아보기 | 점대칭도형 그리기
e5-2-u2m1s5	합동과 대칭 > 대칭 > 점대칭도형의 활용	대응변과 대응각의 성질 응용하기(2) | 대응점끼리 이은 선분과 대칭의 중심 사이의 관계 응용하기 | 일부분이 주어진 점대칭도형에서 성질 응용하기
e5-2-u2m1s6	합동과 대칭 > 대칭 > 선대칭이면서 점대칭인 도형	선대칭이면서 점대칭인 도형 알아보기 | 대칭축/대칭의 중심 알아보기 | 대응점, 대응변, 대응각 알아보기
e5-2-u3m0s0	소수의 곱셈 > 소수와 자연수의 곱셈 > (소수 한 자리 수)×(자연수)	(소수 한 자리 수)×(자연수) | (소수 한 자리 수)×(자연수) 실생활 문제 해결하기
e5-2-u3m0s1	소수의 곱셈 > 소수와 자연수의 곱셈 > (소수 두 자리 수)×(자연수)	(소수 두 자리 수)×(자연수) | (소수 두 자리 수)×(자연수) 실생활 문제 해결하기
e5-2-u3m0s2	소수의 곱셈 > 소수와 자연수의 곱셈 > (자연수)×(소수 한 자리 수)	(자연수)×(소수 한 자리 수) | (자연수)×(소수 한 자리 수) 실생활 문제 해결하기
e5-2-u3m0s3	소수의 곱셈 > 소수와 자연수의 곱셈 > (자연수)×(소수 두 자리 수)	(자연수)×(소수 두 자리 수) | (자연수)×(소수 두 자리 수) 실생활 문제 해결하기
e5-2-u3m1s0	소수의 곱셈 > 소수의 곱셈 > (소수 한 자리 수)×(소수 한 자리 수)	(소수 한 자리 수)×(소수 한 자리 수) | (소수 한 자리 수)×(소수 한 자리 수) 실생활 문제 해결하기
e5-2-u3m1s1	소수의 곱셈 > 소수의 곱셈 > (소수)×(소수)	(소수)×(소수) | 세 소수의 곱셈 | (소수)×(소수) 실생활 문제 해결하기
e5-2-u3m1s2	소수의 곱셈 > 소수의 곱셈 > 곱의 소수점 위치	자연수와 소수의 곱셈에서 곱의 소수점 위치 | (소수)×(소수)에서 곱의 소수점 위치 | 곱의 소수점 위치를 이용하여 문제 해결하기 | 곱의 소수점 위치를 이용하여 □ 안에 알맞은 수 구하기
e5-2-u3m1s3	소수의 곱셈 > 소수의 곱셈 > 소수의 곱셈 활용	어림하여 문제 해결하기 | 시간에 따른 거리/길이 문제 해결하기 | 도형 문제 해결하기 | 색 테이프 문제 해결하기 | 튀어 오른 공 문제 해결하기 | 똑같은 간격으로 놓인 물건을 보고 문제 해결하기 | 수 카드로 만든 곱셈식 계산하기 | 모르는 수 구하기 | 어떤 수 구하여 계산하기 | 크기 비교에서 □ 안에 들어갈 수 있는 수 구하기 | 약속에 따라 계산하기
e5-2-u4m0s0	직육면체 > 직육면체와 정육면체 > 직육면체	직육면체 알아보기 | 직육면체의 구성요소 | 직육면체 면의 모양과 모서리의 길이 알아보기 | 직육면체 면의 모양과 모서리의 길이 응용하기
e5-2-u4m0s1	직육면체 > 직육면체와 정육면체 > 정육면체	정육면체 알아보기 | 정육면체 구성요소 | 정육면체 모서리의 길이 알아보기 | 정육면체 모서리의 길이 응용하기 | 직육면체와 정육면체의 관계
e5-2-u4m0s2	직육면체 > 직육면체와 정육면체 > 직육면체의 겨냥도	직육면체의 겨냥도 | 겨냥도 그리기 | 겨냥도에서 보이는/보이지 않는 구성요소 | 겨냥도에서 문제 해결하기-보이는/보이지않는 조건이 주어지는 경우
e5-2-u4m0s3	직육면체 > 직육면체와 정육면체 > 직육면체의 성질	평행한 면 알아보기 | 평행한 면 이용하기 | 수직인 면 알아보기 | 수직인 면 이용하기 | 주사위 알아보기
e5-2-u4m0s4	직육면체 > 직육면체와 정육면체 > 직육면체와 정육면체의 활용	모서리 길이의 합이 같은 직육면체와 정육면체 | 쌓아올리거나 자른 직육면체에서 길이/넓이 구하기 | 직육면체를 쌓아 정육면체 만들기 | 사용한 끈의 길이 구하기
e5-2-u4m0s5	직육면체 > 직육면체와 정육면체 > 정육면체의 전개도	정육면체의 전개도 알아보기 | 정육면체의 전개도를 접었을 때 만나는 부분 | 정육면체의 전개도 그리기 | 정육면체의 전개도에서 길이, 넓이 구하기 | 주사위의 전개도 알아보기
e5-2-u4m0s6	직육면체 > 직육면체와 정육면체 > 직육면체의 전개도	직육면체의 전개도 알아보기 | 직육면체의 전개도를 접었을 때 만나는 부분 | 직육면체의 전개도 그리기 | 직육면체의 전개도에서 길이, 넓이 구하기 | 면에 표시가 있는 전개도 그리기 | 직육면체의 전개도를 접은 모양 알아보기
