h-planet-u0m0s0	우주탐사와 행성계 > 우주 탐사와 우주 위험 > 우주 탐사의 방법과 역사	우주 탐사 수단과 발전 과정 이해 | 지상·우주 망원경의 관측 특성 비교 | 전자기파 영역별 관측 정보 해석 | 탐사선의 궤도와 중력 도움 항법 분석 | 태양계 탐사 성과 자료 해석
h-planet-u0m0s1	우주탐사와 행성계 > 우주 탐사와 우주 위험 > 우주 위험 감시	소행성과 혜성의 궤도 특성 분석 | 지구 접근 천체와 충돌 위험 평가 | 우주 쓰레기의 발생과 감시 이해 | 충돌 위험 저감 시나리오 응용
h-planet-u0m1s0	우주탐사와 행성계 > 행성계의 운동과 특징 > 행성의 운동과 케플러 법칙	케플러 3법칙의 의미 이해 | 타원 궤도와 이심률 계산 | 케플러 조화 법칙 계산 | 만유인력과 원운동·공전 속도 계산 | 행성의 겉보기 운동과 회합 주기 계산
h-planet-u0m1s1	우주탐사와 행성계 > 행성계의 운동과 특징 > 행성계의 형성과 구조	성운설과 태양계 형성 과정 이해 | 지구형·목성형 행성의 특징 비교 | 행성의 물리량과 밀도 계산 | 태양계 소천체의 분류와 특징 분석
h-planet-u0m2s0	우주탐사와 행성계 > 외계 행성계 탐사 > 외계 행성 탐사 방법	외계 행성 탐사 방법 비교 | 시선 속도 변화와 도플러 효과 계산 | 식 현상과 광도 변화 자료 해석 | 미세 중력 렌즈 현상 이해 | 외계 행성의 물리량 추정 응용
h-planet-u0m2s1	우주탐사와 행성계 > 외계 행성계 탐사 > 외계 생명체 탐사	생명 가능 지대의 조건과 범위 계산 | 중심별 특성과 생명 가능 지대 분석 | 외계 생명체 탐사 방법과 의의 이해
h-planet-u1m0s0	태양과 별의 관측 > 태양의 관측 > 태양의 물리적 특징	태양의 층상 구조와 대기 이해 | 흑점의 특징과 태양 자전 분석 | 광구와 채층·코로나 관측 자료 해석 | 태양 흑점 수 변화와 주기 분석
h-planet-u1m0s1	태양과 별의 관측 > 태양의 관측 > 태양 활동과 복사	태양 활동 현상과 지구 영향 이해 | 흑연체 복사와 스펙트럼 해석 | 빈 변위 법칙과 표면 온도 계산 | 슈테판·볼츠만 법칙과 복사 에너지 계산
h-planet-u1m1s0	태양과 별의 관측 > 별의 물리량 > 별의 밝기와 거리	겉보기 등급과 절대 등급 비교 | 거리 지수와 별까지 거리 계산 | 연주 시차와 거리 관계 계산 | 겉보기 밝기와 광도 관계 분석
h-planet-u1m1s1	태양과 별의 관측 > 별의 물리량 > 별의 물리량과 분광	별의 표면 온도와 색지수 관계 계산 | 분광형과 스펙트럼 특징 비교 | 별의 광도·반지름·온도 관계 계산 | 쌍성의 관측과 질량 결정 분석
h-planet-u1m2s0	태양과 별의 관측 > 별의 진화와 H-R도 > H-R도와 별의 분류	별의 물리량과 H-R도 해석 | H-R도상 별의 종류와 광도 계급 분석 | 주계열성의 질량·광도 관계 계산 | 성단의 H-R도와 나이 추정
h-planet-u1m2s1	태양과 별의 관측 > 별의 진화와 H-R도 > 별의 진화와 특이 천체	별의 탄생과 원시별 진화 이해 | 질량에 따른 별의 진화 경로 비교 | 별의 내부 구조와 핵융합 반응 분석 | 백색왜성·중성자별·블랙홀의 특징 비교 | 변광성의 광도 곡선 해석
h-planet-u2m0s0	은하와 우주 > 은하의 구조와 분류 > 우리은하의 구조	우리은하의 구조와 구성 천체 이해 | 성간 물질과 성운의 종류 비교 | 성단의 종류와 특징 분석 | 우리은하의 회전과 회전 속도 곡선 해석
h-planet-u2m0s1	은하와 우주 > 은하의 구조와 분류 > 외부 은하와 은하의 분류	허블의 은하 분류 체계 이해 | 외부 은하의 형태와 특징 비교 | 특이 은하와 활동성 은하 분석 | 은하의 질량과 암흑 물질 해석
h-planet-u2m1s0	은하와 우주 > 우주의 팽창과 우주론 > 은하의 후퇴와 허블 법칙	적색 편이와 후퇴 속도 계산 | 허블·르메트르 법칙 계산 | 허블 상수와 우주의 나이 계산 | 은하까지의 거리 측정법 비교
h-planet-u2m1s1	은하와 우주 > 우주의 팽창과 우주론 > 우주의 진화와 우주론	빅뱅 우주론과 관측 증거 이해 | 우주 배경 복사 자료 해석 | 우주 구성 요소와 암흑 에너지 분석 | 우주의 팽창과 미래 시나리오 응용 | 관측 가능한 우주의 규모 분석
