e5-1-u0m0s0	자연수의 혼합 계산 > 덧셈, 뺄셈, 곱셈, 나눗셈이 섞여 있는 식 계산하기 > 덧셈과 뺄셈이 섞여 있는 식	덧셈과 뺄셈이 섞여 있고, (    )가 없는 식 | 덧셈과 뺄셈이 섞여 있고, (    )가 있는 식 | (  )만 다른 덧셈과 뺄셈이 섞여 있는 식 비교하기 | 덧셈과 뺄셈이 섞여 있는 실생활 문제 해결하기
e5-1-u0m0s1	자연수의 혼합 계산 > 덧셈, 뺄셈, 곱셈, 나눗셈이 섞여 있는 식 계산하기 > 곱셈과 나눗셈이 섞여 있는 식	곱셈과 나눗셈이 섞여 있고, (    )가 없는 식 | 곱셈과 나눗셈이 섞여 있고, (    )가 있는 식 | (  )만 다른 곱셈과 나눗셈이 섞여 있는 식 비교하기 | 곱셈과 나눗셈이 섞여 있는 실생활 문제 해결하기
e5-1-u0m0s2	자연수의 혼합 계산 > 덧셈, 뺄셈, 곱셈, 나눗셈이 섞여 있는 식 계산하기 > 덧셈, 뺄셈, 곱셈이 섞여 있는 식	덧셈, 뺄셈, 곱셈이 섞여 있고, (    )가 없는 식 | 덧셈, 뺄셈, 곱셈이 섞여 있고, (    )가 있는 식 | (  )만 다른 덧셈, 뺄셈, 곱셈이 섞여 있는 식 비교하기 | 덧셈, 뺄셈, 곱셈이 섞여 있는 실생활 문제 해결하기
e5-1-u0m0s3	자연수의 혼합 계산 > 덧셈, 뺄셈, 곱셈, 나눗셈이 섞여 있는 식 계산하기 > 덧셈, 뺄셈, 나눗셈이 섞여 있는 식	덧셈, 뺄셈, 나눗셈이 섞여 있고, (    )가 없는 식 | 덧셈, 뺄셈, 나눗셈이 섞여 있고, (    )가 있는 식 | (  )만 다른 덧셈, 뺄셈, 나눗셈이 섞여 있는 식 비교하기 | 덧셈, 뺄셈, 나눗셈이 섞여 있는 실생활 문제 해결하기
e5-1-u0m0s4	자연수의 혼합 계산 > 덧셈, 뺄셈, 곱셈, 나눗셈이 섞여 있는 식 계산하기 > 덧셈, 뺄셈, 곱셈, 나눗셈이 섞여 있는 식	덧셈, 뺄셈, 곱셈, 나눗셈이 섞여 있고, (    )가 없는 식 | 덧셈, 뺄셈, 곱셈, 나눗셈이 섞여 있고, (    )가 있는 식 | (  )만 다른 덧셈, 뺄셈, 곱셈, 나눗셈이 섞여 있는 식 비교하기 | 덧셈, 뺄셈, 곱셈, 나눗셈이 섞여 있는 실생활 문제 해결하기
e5-1-u0m0s5	자연수의 혼합 계산 > 덧셈, 뺄셈, 곱셈, 나눗셈이 섞여 있는 식 계산하기 > 혼합 계산의 활용	혼합 계산식에 알맞은 문제 만들고 풀기 | 하나의 식으로 만들기 | 혼합 계산식에서 □ 안에 알맞은 수 구하기 | 어떤 수 구하여 계산하기 | 식 완성하기 | 크기 비교에서 □ 안에 알맞은 수 구하기 | 약속에 따라 계산하기 | 도형에서의 혼합 계산 응용 | 색 테이프 문제 해결하기 | {   }가 포함된 혼합 계산
e5-1-u1m0s0	약수와 배수 > 약수와 배수 > 약수	약수 구하기 | 약수 관계인 수 | 약수의 개수와 합 구하기  | 나머지가 있는 경우의 약수의 활용
e5-1-u1m0s1	약수와 배수 > 약수와 배수 > 배수	배수 구하기 | 배수 관계인 수 | 범위가 주어진 경우에 배수 구하기 | 다른 수의 배수에 포함되는 배수 | 자연수의 배수의 특징 | 나머지가 있는 경우의 배수의 활용
e5-1-u1m0s2	약수와 배수 > 약수와 배수 > 약수와 배수의 관계 알아보기	곱셈식으로 약수와 배수의 관계 알아보기  | 나누어떨어지는지 보고 약수와 배수의 관계 알아보기  | 약수와 배수의 관계를 이용하여 알맞은 수 구하기
e5-1-u1m1s0	약수와 배수 > 최대공약수와 최소공배수 > 공약수와 최대공약수	공약수와 최대공약수 알기 | 공약수와 최대공약수의 관계
e5-1-u1m1s1	약수와 배수 > 최대공약수와 최소공배수 > 최대공약수 구하는 방법	곱셈식을 이용하여 최대공약수 구하기 | 공약수로 나누어 최대공약수 구하기 | 최대공약수 구하기
e5-1-u1m1s2	약수와 배수 > 최대공약수와 최소공배수 > 공약수와 최대공약수의 활용	최대공약수를 이용하여 두 수 구하기  | 물건을 똑같이 나누기  | 남는 부분 없이 자르기  | 같은 거리로 나무 심기  | 두 수를 나눈 수 구하기  | 세 수의 최대공약수
e5-1-u1m1s3	약수와 배수 > 최대공약수와 최소공배수 > 공배수와 최소공배수	공배수와 최소공배수 알기 | 공배수와 최소공배수의 관계
e5-1-u1m1s4	약수와 배수 > 최대공약수와 최소공배수 > 최소공배수 구하는 방법	곱셈식을 이용하여 최소공배수 구하기  | 공약수로 나누어 최소공배수 구하기 | 최소공배수 구하기
e5-1-u1m1s5	약수와 배수 > 최대공약수와 최소공배수 > 공배수와 최소공배수의 활용	조건에 알맞은 수 구하기 | 동시에 만나는 경우의 문제  | 늘어 놓아 같은 길이 만들기  | 톱니바퀴에 대한 문제  | 두 수로 나누어지는 수 구하기  | 세 수의 최소공배수 | 최대공약수와 최소공배수를 이용하여 어떤 수 구하기
e5-1-u2m0s0	대응 관계 > 대응 관계 > 두 양 사이의 대응 관계	수 사이의 대응 관계 | 도형 사이의 대응 관계 | 실생활 소재 사이의 대응 관계_그림 제시 | 실생활 소재 사이의 대응 관계_문장 제시
e5-1-u2m0s1	대응 관계 > 대응 관계 > 대응 관계를 식으로 나타내기	수 사이의 대응 관계를 식으로 나타내기 | 도형 사이의 대응 관계를 식으로 나타내기 | 실생활 소재 사이의 대응 관계를 식으로 나타내기_그림 제시 | 실생활 소재 사이의 대응 관계를 식으로 나타내기_문장 제시
e5-1-u2m0s2	대응 관계 > 대응 관계 > 대응 관계의 활용	대응 관계를 나타낸 식에 알맞은 상황 만들기 | 도형과 구성 요소 사이의 대응 관계 알아보기 | 배열 순서와 물건의 수 사이의 대응 관계 알아보기 | 자르는 경우의 대응 관계 찾기 | 통합 교과, 창의 융합 유형
e5-1-u3m0s0	약분과 통분 > 약분 > 크기가 같은 분수 알아보기 	크기가 같은 분수 알아보기 
e5-1-u3m0s1	약분과 통분 > 약분 > 크기가 같은 분수 만들기 	크기가 같은 분수 만드는 방법 알기  | 크기가 같은 분수 구하기 | 조건에 맞는 크기가 같은 분수 만들기
e5-1-u3m0s2	약분과 통분 > 약분 > 약분	약분하는 방법 알기 | 약분하기 | 약분하기 전의 분수 구하기 | 기약분수로 나타내는 방법 알기 | 기약분수로 나타내기 | 조건을 만족하는 기약분수 구하기 | 분모가 ★인 기약분수 구하기  | 기약분수로 나타내기 전의 분수 구하기 | 기약분수의 응용 | 기약분수로 문제 해결하기
e5-1-u3m1s0	약분과 통분 > 통분 > 통분	통분 이해하기 | 통분하기 | 공통분모가 될 수 있는 수 | 통분하기 전의 두 기약분수 구하기 | 통분의 응용 | 통분으로 문제 해결하기
